wasserstein_1d,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
-940.8961289349725,False,1,c6df0496,2024-03-12_14-10-37,1710249037,7.715914964675903,7.715914964675903,48634,MacBookAir-di-Nicola,127.0.0.1,7.715914964675903,1
-1000.1001694623162,False,2,c6df0496,2024-03-12_14-10-42,1710249042,5.725184917449951,13.441099882125854,48634,MacBookAir-di-Nicola,127.0.0.1,13.441099882125854,2
-980.4174122529871,False,3,c6df0496,2024-03-12_14-10-49,1710249049,6.474081039428711,19.915180921554565,48634,MacBookAir-di-Nicola,127.0.0.1,19.915180921554565,3
-1041.1253518497242,False,4,c6df0496,2024-03-12_14-10-58,1710249058,8.63184380531311,28.547024726867676,48634,MacBookAir-di-Nicola,127.0.0.1,28.547024726867676,4
-1036.7760045668658,False,5,c6df0496,2024-03-12_14-11-07,1710249067,9.543710947036743,38.09073567390442,48634,MacBookAir-di-Nicola,127.0.0.1,38.09073567390442,5
-1022.7788732192096,False,6,c6df0496,2024-03-12_14-11-19,1710249079,12.150063276290894,50.24079895019531,48634,MacBookAir-di-Nicola,127.0.0.1,50.24079895019531,6
-1035.7906422334559,False,7,c6df0496,2024-03-12_14-11-32,1710249092,12.37021517753601,62.61101412773132,48634,MacBookAir-di-Nicola,127.0.0.1,62.61101412773132,7
-1062.5790010340074,False,8,c6df0496,2024-03-12_14-11-52,1710249112,20.625464916229248,83.23647904396057,48634,MacBookAir-di-Nicola,127.0.0.1,83.23647904396057,8
-1044.803675034467,False,9,c6df0496,2024-03-12_14-12-16,1710249136,23.880229949951172,107.11670899391174,48634,MacBookAir-di-Nicola,127.0.0.1,107.11670899391174,9
-1046.7695384306066,False,10,c6df0496,2024-03-12_14-12-34,1710249154,18.14075803756714,125.25746703147888,48634,MacBookAir-di-Nicola,127.0.0.1,125.25746703147888,10
-1061.5090188419117,False,11,c6df0496,2024-03-12_14-12-47,1710249167,12.730533838272095,137.98800086975098,48634,MacBookAir-di-Nicola,127.0.0.1,137.98800086975098,11
-1034.9445010914521,False,12,c6df0496,2024-03-12_14-13-06,1710249186,18.774492025375366,156.76249289512634,48634,MacBookAir-di-Nicola,127.0.0.1,156.76249289512634,12
-1062.410260368796,False,13,c6df0496,2024-03-12_14-13-31,1710249211,24.529189109802246,181.2916820049286,48634,MacBookAir-di-Nicola,127.0.0.1,181.2916820049286,13
-1047.39743939568,True,14,c6df0496,2024-03-12_14-13-54,1710249234,23.09601616859436,204.38769817352295,48634,MacBookAir-di-Nicola,127.0.0.1,204.38769817352295,14
